Longitude,Latitude,Time,Precipitation Anomaly
21.25W,21.25S,0000 16 Jul 2000,2.444591
18.75W,21.25S,0000 16 Jul 2000,1.314546
16.25W,21.25S,0000 16 Jul 2000,0.2430208
13.75W,21.25S,0000 16 Jul 2000,-0.6247426
11.25W,21.25S,0000 16 Jul 2000,-0.7206017
8.75W,21.25S,0000 16 Jul 2000,-1.229268
6.25W,21.25S,0000 16 Jul 2000,-2.641686
3.75W,21.25S,0000 16 Jul 2000,-3.092213
1.25W,21.25S,0000 16 Jul 2000,-2.63427
1.25E,18.75S,0000 16 Jul 2000,-2.514097
3.75E,18.75S,0000 16 Jul 2000,-2.265762
6.25E,18.75S,0000 16 Jul 2000,-2.111937
8.75E,18.75S,0000 16 Jul 2000,-2.536774
11.25E,18.75S,0000 16 Jul 2000,-0.04431005
13.75E,18.75S,0000 16 Jul 2000,-0.03026808
16.25E,18.75S,0000 16 Jul 2000,-4.5454546E-04
18.75E,18.75S,0000 16 Jul 2000,-0.002272727
21.25E,18.75S,0000 16 Jul 2000,-0.0552895
23.75E,18.75S,0000 16 Jul 2000,-0.09034124
26.25E,18.75S,0000 16 Jul 2000,-0.1880214
28.75E,18.75S,0000 16 Jul 2000,0.1722233
31.25E,18.75S,0000 16 Jul 2000,3.103927
33.75E,18.75S,0000 16 Jul 2000,-14.15308
36.25E,18.75S,0000 16 Jul 2000,-45.93475
38.75E,18.75S,0000 16 Jul 2000,2.84218
41.25E,18.75S,0000 16 Jul 2000,6.157372
43.75E,18.75S,0000 16 Jul 2000,11.08113
46.25E,18.75S,0000 16 Jul 2000,18.37702
48.75E,18.75S,0000 16 Jul 2000,72.56467
51.25E,18.75S,0000 16 Jul 2000,18.06941
53.75E,18.75S,0000 16 Jul 2000,10.60753
56.25E,18.75S,0000 16 Jul 2000,11.19927
58.75E,18.75S,0000 16 Jul 2000,10.4072
61.25E,18.75S,0000 16 Jul 2000,11.16882
63.75E,18.75S,0000 16 Jul 2000,10.23181
66.25E,18.75S,0000 16 Jul 2000,6.798166
68.75E,18.75S,0000 16 Jul 2000,7.692082
71.25E,18.75S,0000 16 Jul 2000,8.584214
73.75E,18.75S,0000 16 Jul 2000,7.234076
76.25E,18.75S,0000 16 Jul 2000,6.662906
78.75E,18.75S,0000 16 Jul 2000,3.77813
81.25E,18.75S,0000 16 Jul 2000,2.060658
83.75E,18.75S,0000 16 Jul 2000,1.39107
86.25E,18.75S,0000 16 Jul 2000,1.747792
88.75E,18.75S,0000 16 Jul 2000,1.667271
91.25E,18.75S,0000 16 Jul 2000,2.528808
93.75E,18.75S,0000 16 Jul 2000,3.999279
96.25E,18.75S,0000 16 Jul 2000,13.01091
98.75E,18.75S,0000 16 Jul 2000,30.45043
101.25E,18.75S,0000 16 Jul 2000,33.48959
103.75E,18.75S,0000 16 Jul 2000,30.83529
106.25E,18.75S,0000 16 Jul 2000,21.41074
108.75E,18.75S,0000 16 Jul 2000,4.397816
111.25E,18.75S,0000 16 Jul 2000,-7.226486
113.75E,18.75S,0000 16 Jul 2000,-7.997921
116.25E,18.75S,0000 16 Jul 2000,-7.012628
118.75E,18.75S,0000 16 Jul 2000,-5.597979
121.25E,18.75S,0000 16 Jul 2000,-4.749599
123.75E,18.75S,0000 16 Jul 2000,-3.170685
126.25E,18.75S,0000 16 Jul 2000,-2.178356
128.75E,18.75S,0000 16 Jul 2000,-2.440948
131.25E,18.75S,0000 16 Jul 2000,-2.978541
133.75E,18.75S,0000 16 Jul 2000,-2.551412
136.25E,18.75S,0000 16 Jul 2000,-3.55857
138.75E,18.75S,0000 16 Jul 2000,-5.362181
141.25E,18.75S,0000 16 Jul 2000,-5.728241
143.75E,18.75S,0000 16 Jul 2000,-10.08599
146.25E,18.75S,0000 16 Jul 2000,-15.31164
148.75E,18.75S,0000 16 Jul 2000,-3.099118
151.25E,18.75S,0000 16 Jul 2000,0.7889276
153.75E,18.75S,0000 16 Jul 2000,0.009591639
156.25E,18.75S,0000 16 Jul 2000,-3.921724
158.75E,18.75S,0000 16 Jul 2000,-6.923395
161.25E,18.75S,0000 16 Jul 2000,-9.012371
163.75E,18.75S,0000 16 Jul 2000,-9.467024
166.25E,18.75S,0000 16 Jul 2000,-9.647082
168.75E,18.75S,0000 16 Jul 2000,-2.307426
171.25E,18.75S,0000 16 Jul 2000,11.4419
173.75E,18.75S,0000 16 Jul 2000,5.875782
176.25E,18.75S,0000 16 Jul 2000,34.50719
178.75E,18.75S,0000 16 Jul 2000,46.55302
178.75W,18.75S,0000 16 Jul 2000,62.98383
176.25W,18.75S,0000 16 Jul 2000,57.35787
173.75W,18.75S,0000 16 Jul 2000,59.25082
171.25W,18.75S,0000 16 Jul 2000,47.6827
168.75W,18.75S,0000 16 Jul 2000,33.27245
166.25W,18.75S,0000 16 Jul 2000,33.81878
163.75W,18.75S,0000 16 Jul 2000,26.52982
161.25W,18.75S,0000 16 Jul 2000,21.34238
158.75W,18.75S,0000 16 Jul 2000,11.38385
156.25W,18.75S,0000 16 Jul 2000,18.13922
153.75W,18.75S,0000 16 Jul 2000,27.37196
151.25W,18.75S,0000 16 Jul 2000,28.62981
148.75W,18.75S,0000 16 Jul 2000,36.33883
146.25W,18.75S,0000 16 Jul 2000,36.87028
143.75W,18.75S,0000 16 Jul 2000,31.3993
141.25W,18.75S,0000 16 Jul 2000,24.35862
138.75W,18.75S,0000 16 Jul 2000,18.68488
136.25W,18.75S,0000 16 Jul 2000,10.72321
133.75W,18.75S,0000 16 Jul 2000,5.961628
131.25W,18.75S,0000 16 Jul 2000,2.723212
128.75W,18.75S,0000 16 Jul 2000,1.774481
126.25W,18.75S,0000 16 Jul 2000,-1.200165
123.75W,18.75S,0000 16 Jul 2000,-1.985357
121.25W,18.75S,0000 16 Jul 2000,-2.382984
118.75W,18.75S,0000 16 Jul 2000,-3.860983
116.25W,18.75S,0000 16 Jul 2000,-4.324929
113.75W,18.75S,0000 16 Jul 2000,-3.724549
111.25W,18.75S,0000 16 Jul 2000,-1.838662
108.75W,18.75S,0000 16 Jul 2000,-0.6687554
106.25W,18.75S,0000 16 Jul 2000,-0.4074872
103.75W,18.75S,0000 16 Jul 2000,-0.003368899
101.25W,18.75S,0000 16 Jul 2000,0.04914352
98.75W,18.75S,0000 16 Jul 2000,0.461402
96.25W,18.75S,0000 16 Jul 2000,0.7140501
93.75W,18.75S,0000 16 Jul 2000,0.8013656
91.25W,18.75S,0000 16 Jul 2000,0.6601102
88.75W,18.75S,0000 16 Jul 2000,0.2632476
86.25W,18.75S,0000 16 Jul 2000,0.4126784
83.75W,18.75S,0000 16 Jul 2000,-0.5254915
81.25W,18.75S,0000 16 Jul 2000,2.012372
78.75W,18.75S,0000 16 Jul 2000,-1.068781
76.25W,18.75S,0000 16 Jul 2000,-1.964763
73.75W,18.75S,0000 16 Jul 2000,-0.5521234
71.25W,18.75S,0000 16 Jul 2000,0.1125843
68.75W,18.75S,0000 16 Jul 2000,-1.391114
66.25W,18.75S,0000 16 Jul 2000,-1.432198
63.75W,18.75S,0000 16 Jul 2000,15.44434
61.25W,18.75S,0000 16 Jul 2000,49.45377
58.75W,18.75S,0000 16 Jul 2000,60.30317
56.25W,18.75S,0000 16 Jul 2000,23.73191
53.75W,18.75S,0000 16 Jul 2000,14.85829
51.25W,18.75S,0000 16 Jul 2000,4.886693
48.75W,18.75S,0000 16 Jul 2000,-0.3221505
46.25W,18.75S,0000 16 Jul 2000,-15.09042
43.75W,18.75S,0000 16 Jul 2000,-9.370357
41.25W,18.75S,0000 16 Jul 2000,-15.95493
38.75W,18.75S,0000 16 Jul 2000,-12.11059
36.25W,18.75S,0000 16 Jul 2000,8.54371
33.75W,18.75S,0000 16 Jul 2000,4.652205
31.25W,18.75S,0000 16 Jul 2000,2.793841
28.75W,18.75S,0000 16 Jul 2000,1.604841
26.25W,18.75S,0000 16 Jul 2000,1.448766
23.75W,18.75S,0000 16 Jul 2000,1.371696
21.25W,18.75S,0000 16 Jul 2000,-0.1161566
18.75W,18.75S,0000 16 Jul 2000,-0.8606699
16.25W,18.75S,0000 16 Jul 2000,-0.4174756
13.75W,18.75S,0000 16 Jul 2000,-0.8577338
11.25W,18.75S,0000 16 Jul 2000,-1.082187
8.75W,18.75S,0000 16 Jul 2000,-1.818835
6.25W,18.75S,0000 16 Jul 2000,-3.473289
3.75W,18.75S,0000 16 Jul 2000,-3.584166
1.25W,18.75S,0000 16 Jul 2000,-2.998538
1.25E,16.25S,0000 16 Jul 2000,-2.423674
3.75E,16.25S,0000 16 Jul 2000,-3.226097
6.25E,16.25S,0000 16 Jul 2000,-1.330027
8.75E,16.25S,0000 16 Jul 2000,-2.782899
11.25E,16.25S,0000 16 Jul 2000,-0.04041851
13.75E,16.25S,0000 16 Jul 2000,-0.06695999
16.25E,16.25S,0000 16 Jul 2000,-0.2912707
18.75E,16.25S,0000 16 Jul 2000,-0.17307
21.25E,16.25S,0000 16 Jul 2000,0.6113247
23.75E,16.25S,0000 16 Jul 2000,0.6660147
26.25E,16.25S,0000 16 Jul 2000,-0.168101
28.75E,16.25S,0000 16 Jul 2000,-0.2701004
31.25E,16.25S,0000 16 Jul 2000,-0.4090209
33.75E,16.25S,0000 16 Jul 2000,-1.434127
36.25E,16.25S,0000 16 Jul 2000,-27.13406
38.75E,16.25S,0000 16 Jul 2000,-21.69428
41.25E,16.25S,0000 16 Jul 2000,-12.19798
43.75E,16.25S,0000 16 Jul 2000,0.7873546
46.25E,16.25S,0000 16 Jul 2000,8.009516
48.75E,16.25S,0000 16 Jul 2000,112.7716
51.25E,16.25S,0000 16 Jul 2000,58.97477
53.75E,16.25S,0000 16 Jul 2000,12.05817
56.25E,16.25S,0000 16 Jul 2000,15.70965
58.75E,16.25S,0000 16 Jul 2000,12.18436
61.25E,16.25S,0000 16 Jul 2000,9.392547
63.75E,16.25S,0000 16 Jul 2000,9.646637
66.25E,16.25S,0000 16 Jul 2000,12.11802
68.75E,16.25S,0000 16 Jul 2000,15.91506
71.25E,16.25S,0000 16 Jul 2000,11.41926
73.75E,16.25S,0000 16 Jul 2000,9.794811
76.25E,16.25S,0000 16 Jul 2000,8.136576
78.75E,16.25S,0000 16 Jul 2000,6.211526
81.25E,16.25S,0000 16 Jul 2000,4.656171
83.75E,16.25S,0000 16 Jul 2000,3.11639
86.25E,16.25S,0000 16 Jul 2000,1.751961
88.75E,16.25S,0000 16 Jul 2000,3.0537
91.25E,16.25S,0000 16 Jul 2000,4.716416
93.75E,16.25S,0000 16 Jul 2000,9.739717
96.25E,16.25S,0000 16 Jul 2000,17.03802
98.75E,16.25S,0000 16 Jul 2000,32.90813
101.25E,16.25S,0000 16 Jul 2000,16.54358
103.75E,16.25S,0000 16 Jul 2000,2.65343
106.25E,16.25S,0000 16 Jul 2000,-22.82129
108.75E,16.25S,0000 16 Jul 2000,-34.65498
111.25E,16.25S,0000 16 Jul 2000,-25.97622
113.75E,16.25S,0000 16 Jul 2000,-20.32861
116.25E,16.25S,0000 16 Jul 2000,-14.78115
118.75E,16.25S,0000 16 Jul 2000,-6.807834
121.25E,16.25S,0000 16 Jul 2000,-1.855394
123.75E,16.25S,0000 16 Jul 2000,-1.400294
126.25E,16.25S,0000 16 Jul 2000,-1.140674
128.75E,16.25S,0000 16 Jul 2000,-0.7906497
131.25E,16.25S,0000 16 Jul 2000,-2.121462
133.75E,16.25S,0000 16 Jul 2000,-2.573328
136.25E,16.25S,0000 16 Jul 2000,-1.840206
138.75E,16.25S,0000 16 Jul 2000,-2.605957
141.25E,16.25S,0000 16 Jul 2000,-3.141378
143.75E,16.25S,0000 16 Jul 2000,-9.271749
146.25E,16.25S,0000 16 Jul 2000,-19.75975
148.75E,16.25S,0000 16 Jul 2000,-1.427979
151.25E,16.25S,0000 16 Jul 2000,-0.9835264
153.75E,16.25S,0000 16 Jul 2000,-4.111347
156.25E,16.25S,0000 16 Jul 2000,-7.232619
158.75E,16.25S,0000 16 Jul 2000,-10.80406
161.25E,16.25S,0000 16 Jul 2000,-14.87529
163.75E,16.25S,0000 16 Jul 2000,-11.83465
166.25E,16.25S,0000 16 Jul 2000,-4.238392
168.75E,16.25S,0000 16 Jul 2000,20.15575
171.25E,16.25S,0000 16 Jul 2000,33.20857
173.75E,16.25S,0000 16 Jul 2000,29.11519
176.25E,16.25S,0000 16 Jul 2000,50.92938
178.75E,16.25S,0000 16 Jul 2000,30.87953
178.75W,16.25S,0000 16 Jul 2000,25.12102
176.25W,16.25S,0000 16 Jul 2000,20.6553
173.75W,16.25S,0000 16 Jul 2000,15.36725
171.25W,16.25S,0000 16 Jul 2000,14.69614
168.75W,16.25S,0000 16 Jul 2000,12.89413
166.25W,16.25S,0000 16 Jul 2000,2.958933
163.75W,16.25S,0000 16 Jul 2000,1.524426
161.25W,16.25S,0000 16 Jul 2000,5.243897
158.75W,16.25S,0000 16 Jul 2000,5.029862
156.25W,16.25S,0000 16 Jul 2000,14.32155
153.75W,16.25S,0000 16 Jul 2000,12.17203
151.25W,16.25S,0000 16 Jul 2000,18.61617
148.75W,16.25S,0000 16 Jul 2000,20.71845
146.25W,16.25S,0000 16 Jul 2000,17.0217
143.75W,16.25S,0000 16 Jul 2000,13.87804
141.25W,16.25S,0000 16 Jul 2000,9.447415
138.75W,16.25S,0000 16 Jul 2000,5.539695
136.25W,16.25S,0000 16 Jul 2000,2.276624
133.75W,16.25S,0000 16 Jul 2000,-0.6858087
131.25W,16.25S,0000 16 Jul 2000,-2.968848
128.75W,16.25S,0000 16 Jul 2000,-2.913347
126.25W,16.25S,0000 16 Jul 2000,-3.174332
123.75W,16.25S,0000 16 Jul 2000,-3.297358
121.25W,16.25S,0000 16 Jul 2000,-3.172815
118.75W,16.25S,0000 16 Jul 2000,-2.617082
116.25W,16.25S,0000 16 Jul 2000,-1.77513
113.75W,16.25S,0000 16 Jul 2000,-1.23151
111.25W,16.25S,0000 16 Jul 2000,-0.6684519
108.75W,16.25S,0000 16 Jul 2000,-0.1049759
106.25W,16.25S,0000 16 Jul 2000,0.008441418
103.75W,16.25S,0000 16 Jul 2000,0.1690422
101.25W,16.25S,0000 16 Jul 2000,0.1352715
98.75W,16.25S,0000 16 Jul 2000,0.4340891
96.25W,16.25S,0000 16 Jul 2000,0.1792848
93.75W,16.25S,0000 16 Jul 2000,-0.4752019
91.25W,16.25S,0000 16 Jul 2000,-1.030522
88.75W,16.25S,0000 16 Jul 2000,-1.671501
86.25W,16.25S,0000 16 Jul 2000,-2.340158
83.75W,16.25S,0000 16 Jul 2000,-5.72713
81.25W,16.25S,0000 16 Jul 2000,-0.9650453
78.75W,16.25S,0000 16 Jul 2000,-0.7659167
76.25W,16.25S,0000 16 Jul 2000,6.196429
73.75W,16.25S,0000 16 Jul 2000,4.260021
71.25W,16.25S,0000 16 Jul 2000,-1.363664
68.75W,16.25S,0000 16 Jul 2000,-2.343304
66.25W,16.25S,0000 16 Jul 2000,16.30624
63.75W,16.25S,0000 16 Jul 2000,53.54157
61.25W,16.25S,0000 16 Jul 2000,57.91946
58.75W,16.25S,0000 16 Jul 2000,30.61428
56.25W,16.25S,0000 16 Jul 2000,6.238078
53.75W,16.25S,0000 16 Jul 2000,9.43624
51.25W,16.25S,0000 16 Jul 2000,2.043283
48.75W,16.25S,0000 16 Jul 2000,9.37239
46.25W,16.25S,0000 16 Jul 2000,-1.505429
43.75W,16.25S,0000 16 Jul 2000,-1.976833
41.25W,16.25S,0000 16 Jul 2000,-1.615534
38.75W,16.25S,0000 16 Jul 2000,32.13211
36.25W,16.25S,0000 16 Jul 2000,-2.059769
33.75W,16.25S,0000 16 Jul 2000,-2.071384
31.25W,16.25S,0000 16 Jul 2000,-1.727319
28.75W,16.25S,0000 16 Jul 2000,-3.745676
26.25W,16.25S,0000 16 Jul 2000,-5.847752
23.75W,16.25S,0000 16 Jul 2000,-6.372045
21.25W,16.25S,0000 16 Jul 2000,0.3506704
18.75W,16.25S,0000 16 Jul 2000,-0.6168518
16.25W,16.25S,0000 16 Jul 2000,-1.603678
13.75W,16.25S,0000 16 Jul 2000,-1.478805
11.25W,16.25S,0000 16 Jul 2000,-1.745982
8.75W,16.25S,0000 16 Jul 2000,-2.146242
6.25W,16.25S,0000 16 Jul 2000,-2.549196
3.75W,16.25S,0000 16 Jul 2000,-2.513321
1.25W,16.25S,0000 16 Jul 2000,-2.154897
1.25E,13.75S,0000 16 Jul 2000,-2.756879
3.75E,13.75S,0000 16 Jul 2000,-2.780762
6.25E,13.75S,0000 16 Jul 2000,-1.591913
8.75E,13.75S,0000 16 Jul 2000,-1.936309
11.25E,13.75S,0000 16 Jul 2000,-0.03831288
13.75E,13.75S,0000 16 Jul 2000,-0.1705625
16.25E,13.75S,0000 16 Jul 2000,4.359165
18.75E,13.75S,0000 16 Jul 2000,2.864005
21.25E,13.75S,0000 16 Jul 2000,0.6236396
23.75E,13.75S,0000 16 Jul 2000,2.437644
26.25E,13.75S,0000 16 Jul 2000,3.995844
28.75E,13.75S,0000 16 Jul 2000,2.762975
31.25E,13.75S,0000 16 Jul 2000,-0.3064303
33.75E,13.75S,0000 16 Jul 2000,-3.755047
36.25E,13.75S,0000 16 Jul 2000,3.676123
38.75E,13.75S,0000 16 Jul 2000,-7.284534
41.25E,13.75S,0000 16 Jul 2000,-4.319283
43.75E,13.75S,0000 16 Jul 2000,3.129306
46.25E,13.75S,0000 16 Jul 2000,4.087659
48.75E,13.75S,0000 16 Jul 2000,48.49827
51.25E,13.75S,0000 16 Jul 2000,72.93758
53.75E,13.75S,0000 16 Jul 2000,2.137105
56.25E,13.75S,0000 16 Jul 2000,2.794369
58.75E,13.75S,0000 16 Jul 2000,6.461642
61.25E,13.75S,0000 16 Jul 2000,2.655914
63.75E,13.75S,0000 16 Jul 2000,5.62865
66.25E,13.75S,0000 16 Jul 2000,13.49844
68.75E,13.75S,0000 16 Jul 2000,18.13755
71.25E,13.75S,0000 16 Jul 2000,15.11851
73.75E,13.75S,0000 16 Jul 2000,9.543317
76.25E,13.75S,0000 16 Jul 2000,9.522903
78.75E,13.75S,0000 16 Jul 2000,8.75861
81.25E,13.75S,0000 16 Jul 2000,6.51693
83.75E,13.75S,0000 16 Jul 2000,3.040174
86.25E,13.75S,0000 16 Jul 2000,3.563374
88.75E,13.75S,0000 16 Jul 2000,9.851491
91.25E,13.75S,0000 16 Jul 2000,17.12002
93.75E,13.75S,0000 16 Jul 2000,12.96674
96.25E,13.75S,0000 16 Jul 2000,9.7428
98.75E,13.75S,0000 16 Jul 2000,7.8285
101.25E,13.75S,0000 16 Jul 2000,-2.976797
103.75E,13.75S,0000 16 Jul 2000,-36.75471
106.25E,13.75S,0000 16 Jul 2000,-42.70712
108.75E,13.75S,0000 16 Jul 2000,-35.97611
111.25E,13.75S,0000 16 Jul 2000,-34.69427
113.75E,13.75S,0000 16 Jul 2000,-18.29737
116.25E,13.75S,0000 16 Jul 2000,-10.62207
118.75E,13.75S,0000 16 Jul 2000,-7.067646
121.25E,13.75S,0000 16 Jul 2000,-2.737236
123.75E,13.75S,0000 16 Jul 2000,-0.7581543
126.25E,13.75S,0000 16 Jul 2000,-2.203323
128.75E,13.75S,0000 16 Jul 2000,-1.294647
131.25E,13.75S,0000 16 Jul 2000,-1.931632
133.75E,13.75S,0000 16 Jul 2000,-3.512672
136.25E,13.75S,0000 16 Jul 2000,-5.507334
138.75E,13.75S,0000 16 Jul 2000,-3.481899
141.25E,13.75S,0000 16 Jul 2000,-2.887463
143.75E,13.75S,0000 16 Jul 2000,-5.173087
146.25E,13.75S,0000 16 Jul 2000,-0.3439797
148.75E,13.75S,0000 16 Jul 2000,-4.517632
151.25E,13.75S,0000 16 Jul 2000,-12.68384
153.75E,13.75S,0000 16 Jul 2000,-12.15527
156.25E,13.75S,0000 16 Jul 2000,-20.25344
158.75E,13.75S,0000 16 Jul 2000,-28.23896
161.25E,13.75S,0000 16 Jul 2000,-30.61112
163.75E,13.75S,0000 16 Jul 2000,-18.84698
166.25E,13.75S,0000 16 Jul 2000,-1.573672
168.75E,13.75S,0000 16 Jul 2000,26.72615
171.25E,13.75S,0000 16 Jul 2000,33.94024
173.75E,13.75S,0000 16 Jul 2000,19.59219
176.25E,13.75S,0000 16 Jul 2000,11.35938
178.75E,13.75S,0000 16 Jul 2000,9.681299
178.75W,13.75S,0000 16 Jul 2000,2.886745
176.25W,13.75S,0000 16 Jul 2000,-5.104097
173.75W,13.75S,0000 16 Jul 2000,-0.3803766
171.25W,13.75S,0000 16 Jul 2000,2.750057
168.75W,13.75S,0000 16 Jul 2000,-10.27077
166.25W,13.75S,0000 16 Jul 2000,-10.96003
163.75W,13.75S,0000 16 Jul 2000,-3.609878
161.25W,13.75S,0000 16 Jul 2000,3.300485
158.75W,13.75S,0000 16 Jul 2000,6.619587
156.25W,13.75S,0000 16 Jul 2000,22.99763
153.75W,13.75S,0000 16 Jul 2000,15.56508
151.25W,13.75S,0000 16 Jul 2000,16.38837
148.75W,13.75S,0000 16 Jul 2000,6.925234
146.25W,13.75S,0000 16 Jul 2000,0.9403465
143.75W,13.75S,0000 16 Jul 2000,0.2040464
141.25W,13.75S,0000 16 Jul 2000,0.4628044
138.75W,13.75S,0000 16 Jul 2000,-1.855144
136.25W,13.75S,0000 16 Jul 2000,-1.691417
133.75W,13.75S,0000 16 Jul 2000,-1.268439
131.25W,13.75S,0000 16 Jul 2000,0.8285358
128.75W,13.75S,0000 16 Jul 2000,0.5940903
126.25W,13.75S,0000 16 Jul 2000,-0.6558253
123.75W,13.75S,0000 16 Jul 2000,-1.276665
121.25W,13.75S,0000 16 Jul 2000,-0.9585218
118.75W,13.75S,0000 16 Jul 2000,-0.1735466
116.25W,13.75S,0000 16 Jul 2000,0.2308913
113.75W,13.75S,0000 16 Jul 2000,0.3800819
111.25W,13.75S,0000 16 Jul 2000,0.3031044
108.75W,13.75S,0000 16 Jul 2000,0.8655124
106.25W,13.75S,0000 16 Jul 2000,0.9831153
103.75W,13.75S,0000 16 Jul 2000,0.06531636
101.25W,13.75S,0000 16 Jul 2000,0.3999183
98.75W,13.75S,0000 16 Jul 2000,0.2043187
96.25W,13.75S,0000 16 Jul 2000,-1.450477
93.75W,13.75S,0000 16 Jul 2000,-1.683105
91.25W,13.75S,0000 16 Jul 2000,-1.409962
88.75W,13.75S,0000 16 Jul 2000,-1.666701
86.25W,13.75S,0000 16 Jul 2000,-3.132267
83.75W,13.75S,0000 16 Jul 2000,-6.251608
81.25W,13.75S,0000 16 Jul 2000,0.7330656
78.75W,13.75S,0000 16 Jul 2000,2.944636
76.25W,13.75S,0000 16 Jul 2000,5.249776
73.75W,13.75S,0000 16 Jul 2000,10.29532
71.25W,13.75S,0000 16 Jul 2000,-13.39716
68.75W,13.75S,0000 16 Jul 2000,-7.26996
66.25W,13.75S,0000 16 Jul 2000,26.38608
63.75W,13.75S,0000 16 Jul 2000,64.10147
61.25W,13.75S,0000 16 Jul 2000,23.12377
58.75W,13.75S,0000 16 Jul 2000,25.19284
56.25W,13.75S,0000 16 Jul 2000,10.38271
53.75W,13.75S,0000 16 Jul 2000,-2.353403
51.25W,13.75S,0000 16 Jul 2000,-2.357528
48.75W,13.75S,0000 16 Jul 2000,-0.7754691
46.25W,13.75S,0000 16 Jul 2000,-1.295152
43.75W,13.75S,0000 16 Jul 2000,5.661246
41.25W,13.75S,0000 16 Jul 2000,14.74207
38.75W,13.75S,0000 16 Jul 2000,24.69152
36.25W,13.75S,0000 16 Jul 2000,-6.999191
33.75W,13.75S,0000 16 Jul 2000,-2.633152
31.25W,13.75S,0000 16 Jul 2000,2.319035
28.75W,13.75S,0000 16 Jul 2000,-1.588313
26.25W,13.75S,0000 16 Jul 2000,-5.525923
23.75W,13.75S,0000 16 Jul 2000,1.370381
21.25W,13.75S,0000 16 Jul 2000,4.630763
18.75W,13.75S,0000 16 Jul 2000,2.270794
16.25W,13.75S,0000 16 Jul 2000,2.54941
13.75W,13.75S,0000 16 Jul 2000,0.8673089
11.25W,13.75S,0000 16 Jul 2000,-1.51061
8.75W,13.75S,0000 16 Jul 2000,-0.6314887
6.25W,13.75S,0000 16 Jul 2000,-0.8469352
3.75W,13.75S,0000 16 Jul 2000,-1.839786
1.25W,13.75S,0000 16 Jul 2000,-2.416751
1.25E,11.25S,0000 16 Jul 2000,-4.32772
3.75E,11.25S,0000 16 Jul 2000,-4.214819
6.25E,11.25S,0000 16 Jul 2000,-5.635973
8.75E,11.25S,0000 16 Jul 2000,-3.887137
11.25E,11.25S,0000 16 Jul 2000,-1.363144
13.75E,11.25S,0000 16 Jul 2000,-0.8659228
16.25E,11.25S,0000 16 Jul 2000,4.254064
18.75E,11.25S,0000 16 Jul 2000,2.545099
21.25E,11.25S,0000 16 Jul 2000,1.177245
23.75E,11.25S,0000 16 Jul 2000,1.707979
26.25E,11.25S,0000 16 Jul 2000,-0.39034
28.75E,11.25S,0000 16 Jul 2000,2.386734
31.25E,11.25S,0000 16 Jul 2000,4.882779
33.75E,11.25S,0000 16 Jul 2000,-0.7297924
36.25E,11.25S,0000 16 Jul 2000,-14.00492
38.75E,11.25S,0000 16 Jul 2000,-12.27098
41.25E,11.25S,0000 16 Jul 2000,0.2507185
43.75E,11.25S,0000 16 Jul 2000,2.352003
46.25E,11.25S,0000 16 Jul 2000,-1.033663
48.75E,11.25S,0000 16 Jul 2000,-5.950453
51.25E,11.25S,0000 16 Jul 2000,-7.702498
53.75E,11.25S,0000 16 Jul 2000,-8.680609
56.25E,11.25S,0000 16 Jul 2000,-0.2658941
58.75E,11.25S,0000 16 Jul 2000,-3.07588
61.25E,11.25S,0000 16 Jul 2000,-2.433889
63.75E,11.25S,0000 16 Jul 2000,2.118634
66.25E,11.25S,0000 16 Jul 2000,13.84019
68.75E,11.25S,0000 16 Jul 2000,22.91316
71.25E,11.25S,0000 16 Jul 2000,19.05072
73.75E,11.25S,0000 16 Jul 2000,5.498672
76.25E,11.25S,0000 16 Jul 2000,1.495424
78.75E,11.25S,0000 16 Jul 2000,-1.126828
81.25E,11.25S,0000 16 Jul 2000,-3.137861
83.75E,11.25S,0000 16 Jul 2000,-2.677824
86.25E,11.25S,0000 16 Jul 2000,9.650929
88.75E,11.25S,0000 16 Jul 2000,29.54909
91.25E,11.25S,0000 16 Jul 2000,24.77631
93.75E,11.25S,0000 16 Jul 2000,-20.22579
96.25E,11.25S,0000 16 Jul 2000,-42.1104
98.75E,11.25S,0000 16 Jul 2000,-35.84309
101.25E,11.25S,0000 16 Jul 2000,-26.02257
103.75E,11.25S,0000 16 Jul 2000,-23.66528
106.25E,11.25S,0000 16 Jul 2000,-43.79605
108.75E,11.25S,0000 16 Jul 2000,-29.43784
111.25E,11.25S,0000 16 Jul 2000,-14.04569
113.75E,11.25S,0000 16 Jul 2000,-9.545231
116.25E,11.25S,0000 16 Jul 2000,-6.496476
118.75E,11.25S,0000 16 Jul 2000,-5.638805
121.25E,11.25S,0000 16 Jul 2000,-4.328199
123.75E,11.25S,0000 16 Jul 2000,-3.181388
126.25E,11.25S,0000 16 Jul 2000,-2.897296
128.75E,11.25S,0000 16 Jul 2000,-3.207073
131.25E,11.25S,0000 16 Jul 2000,-2.926475
133.75E,11.25S,0000 16 Jul 2000,-2.435323
136.25E,11.25S,0000 16 Jul 2000,-8.884272
138.75E,11.25S,0000 16 Jul 2000,-5.08705
141.25E,11.25S,0000 16 Jul 2000,-4.965913
143.75E,11.25S,0000 16 Jul 2000,-6.411786
146.25E,11.25S,0000 16 Jul 2000,-3.516249
148.75E,11.25S,0000 16 Jul 2000,-41.30924
151.25E,11.25S,0000 16 Jul 2000,-17.41487
153.75E,11.25S,0000 16 Jul 2000,-21.39874
156.25E,11.25S,0000 16 Jul 2000,-30.58655
